Date,Year,Month,DOY,Max_Temp,Min_Temp ,Mean_Temp ,HeatDegDays ,CoolDegDays ,Total_Rain_mm,Total_Snow_cm,Total_Precip_mm,SnowOnGrnd_cm
2015-01-01,2015,1,1,0,-8,-4,22,0,0,0,0,0
2015-01-02,2015,1,2,-12,-13,-12.5,30.5,0,0,0,0,0
2015-01-03,2015,1,3,-20,-25,-22.5,40.5,0,0,0,0,0
2015-01-04,2015,1,4,-23,-32,-27.5,45.5,0,0,0,0,0
2015-01-05,2015,1,5,-18,-32,-25,43,0,0,0,0,0
2015-01-06,2015,1,6,-18,-24,-21,39,0,0,0,0,0
2015-01-07,2015,1,7,-9,-29,-19,37,0,0,0,0,0
2015-01-08,2015,1,8,-15,-31,-23,41,0,0,0,0,0
2015-01-09,2015,1,9,-15,-24.5,-19.8,37.8,0,0,0,0,0
2015-01-10,2015,1,10,-18,-24,-21,39,0,0,0,0,0
2015-01-11,2015,1,11,-15,-26.5,-20.8,38.8,0,0,0,0,0
2015-01-12,2015,1,12,-9.5,-25.5,-17.5,35.5,0,0,0,0,0
2015-01-13,2015,1,13,-0.5,-24,-12.3,30.3,0,0,0,0,0
2015-01-14,2015,1,14,5,-17,-6,24,0,0,0,0,0
2015-01-15,2015,1,15,-2,-5.5,-3.8,21.8,0,0,0,0,0
2015-01-16,2015,1,16,3.5,-9,-2.8,20.8,0,0,0,0,0
2015-01-17,2015,1,17,2.5,-5,-1.3,19.3,0,0,0,0,0
2015-01-18,2015,1,18,NA,-11,NA,NA,NA,NA,NA,NA,0
2015-01-19,2015,1,19,0,NA,NA,NA,NA,0,0,0,NA
2015-01-20,2015,1,20,-0.5,-11.5,-6,24,0,0,0,0,0
2015-01-21,2015,1,21,0.5,-12,-5.8,23.8,0,0,0,0,0
2015-01-22,2015,1,22,4,-9,-2.5,20.5,0,0,0,0,0
2015-01-23,2015,1,23,4.5,-2,1.3,16.7,0,0,0,0,0
2015-01-24,2015,1,24,3.5,-3,0.3,17.7,0,0,0,0,0
2015-01-25,2015,1,25,5,-3,1,17,0,0,0,0,0
2015-01-26,2015,1,26,7,-0.5,3.3,14.7,0,0,0,0,0
2015-01-27,2015,1,27,3.5,-4,-0.3,18.3,0,0,0,0,0
2015-01-28,2015,1,28,0,-3.5,-1.8,19.8,0,0,0,0,0
2015-01-29,2015,1,29,-5.5,-10,-7.8,25.8,0,0,0,0,0
2015-01-30,2015,1,30,-5,-11,-8,26,0,0,0,0,0
2015-01-31,2015,1,31,-17,-17,-17,35,0,0,0,0,0
2015-02-01,2015,2,1,-12,-26,-19,37,0,0,0,0,0
2015-02-02,2015,2,2,-14,-24.5,-19.3,37.3,0,0,0,0,0
2015-02-03,2015,2,3,-15.5,-17.5,-16.5,34.5,0,0,0,0,0
2015-02-04,2015,2,4,-10,-28,-19,37,0,0,0,0,0
2015-02-05,2015,2,5,-9,-27,-18,36,0,0,0,0,0
2015-02-06,2015,2,6,-9,-14,-11.5,29.5,0,0,0,0,0
2015-02-07,2015,2,7,-10,-13,-11.5,29.5,0,0,0,0,0
2015-02-08,2015,2,8,-13.5,-17,-15.3,33.3,0,0,0,0,0
2015-02-09,2015,2,9,-10,-18,-14,32,0,0,0,0,0
2015-02-10,2015,2,10,-12.5,-14,-13.3,31.3,0,0,0,0,0
2015-02-11,2015,2,11,-13.5,-22,-17.8,35.8,0,0,0,0,0
2015-02-12,2015,2,12,-3,-25.5,-14.3,32.3,0,0,0,0,0
2015-02-13,2015,2,13,-5,-13.5,-9.3,27.3,0,0,0,0,0
2015-02-14,2015,2,14,-14,-20,-17,35,0,0,0,0,0
2015-02-15,2015,2,15,-3.5,-22,-12.8,30.8,0,0,0,0,0
2015-02-16,2015,2,16,-11.5,-14.5,-13,31,0,0,0,0,0
2015-02-17,2015,2,17,-13.5,-25,-19.3,37.3,0,0,0,0,0
2015-02-18,2015,2,18,-7,-25,-16,34,0,0,0,0,0
2015-02-19,2015,2,19,1.5,-25,-11.8,29.8,0,0,NA,0,0
2015-02-20,2015,2,20,-6,-7.5,-6.8,24.8,0,0,0,0,NA
2015-02-21,2015,2,21,-20,-25.5,-22.8,40.8,0,0,0,0,0
2015-02-22,2015,2,22,-5,-32,-18.5,36.5,0,0,0,0,0
2015-02-23,2015,2,23,1.5,-31,-14.8,32.8,0,0,0,0,0
2015-02-24,2015,2,24,-7.5,-7.5,-7.5,25.5,0,0,0,0,0
2015-02-25,2015,2,25,-18,-21,-19.5,37.5,0,0,0,0,0
2015-02-26,2015,2,26,-16,-30,-23,41,0,0,0,0,0
2015-02-27,2015,2,27,-11,-29,-20,38,0,0,0,0,0
2015-02-28,2015,2,28,-9,-26,-17.5,35.5,0,0,0,0,0
2015-03-01,2015,3,1,-6,-19,-12.5,30.5,0,0,0,0,0
2015-03-02,2015,3,2,-4,-17,-10.5,28.5,0,0,0,0,0
2015-03-03,2015,3,3,-16,-23,-19.5,37.5,0,0,0,0,0
2015-03-04,2015,3,4,-15.5,-31,-23.3,41.3,0,0,0,0,0
2015-03-05,2015,3,5,0,-31,-15.5,33.5,0,0,0,0,0
2015-03-06,2015,3,6,4.5,-16,-5.8,23.8,0,0,0,0,0
2015-03-07,2015,3,7,NA,-6,NA,NA,NA,NA,NA,NA,0
2015-03-08,2015,3,8,3.5,NA,NA,NA,NA,0,0,0,NA
2015-03-09,2015,3,9,6,-14.5,-4.3,22.3,0,0,0,0,0
2015-03-10,2015,3,10,6,-1.5,2.3,15.7,0,0,0,0,0
2015-03-11,2015,3,11,3,-1,1,17,0,0,0,0,0
2015-03-12,2015,3,12,1,0,0.5,17.5,0,0,0,0,0
2015-03-13,2015,3,13,12,-3,4.5,13.5,0,0,0,0,0
2015-03-14,2015,3,14,10.5,-1,4.8,13.2,0,0,0,0,0
2015-03-15,2015,3,15,6,3,4.5,13.5,0,0,0,0,0
2015-03-16,2015,3,16,4,-4,0,18,0,0,0,0,0
2015-03-17,2015,3,17,7,-5,1,17,0,0,0,0,0
2015-03-18,2015,3,18,7.5,-5,1.3,16.7,0,0,0,0,0
2015-03-19,2015,3,19,10,-2,4,14,0,0,0,0,0
2015-03-20,2015,3,20,0,-2.5,-1.3,19.3,0,0,0,0,0
2015-03-21,2015,3,21,-3,-7,-5,23,0,0,0,0,0
2015-03-22,2015,3,22,2,-6,-2,20,0,0,0,0,0
2015-03-23,2015,3,23,-2,-6,-4,22,0,0,0,0,0
2015-03-24,2015,3,24,-0.5,-4.5,-2.5,20.5,0,0,0,0,0
2015-03-25,2015,3,25,5,-6,-0.5,18.5,0,0,0,0,0
2015-03-26,2015,3,26,4.5,-4.5,0,18,0,0,0,0,0
2015-03-27,2015,3,27,14,-1,6.5,11.5,0,0,0,0,0
2015-03-28,2015,3,28,16,1,8.5,9.5,0,0,0,0,0
2015-03-29,2015,3,29,14,0.5,7.3,10.7,0,0,0,0,0
2015-03-30,2015,3,30,14,2,8,10,0,0,0,0,0
2015-03-31,2015,3,31,20,-0.5,9.8,8.2,0,0,0,0,0
2015-04-01,2015,4,1,11,4,7.5,10.5,0,0,0,0,0
2015-04-02,2015,4,2,1,-6.5,-2.8,20.8,0,0,0,0,0
2015-04-03,2015,4,3,3.5,-4.5,-0.5,18.5,0,0,0,0,0
2015-04-04,2015,4,4,5,-5,0,18,0,0,0,0,0
2015-04-05,2015,4,5,3,-6,-1.5,19.5,0,0,0,0,0
2015-04-06,2015,4,6,4,-7.5,-1.8,19.8,0,0,0,0,0
2015-04-07,2015,4,7,4,-3,0.5,17.5,0,0,0,0,0
2015-04-08,2015,4,8,13,-2,5.5,12.5,0,0,0,0,0
2015-04-09,2015,4,9,13.5,0,6.8,11.2,0,0,0,0,0
2015-04-10,2015,4,10,19.5,-4,7.8,10.2,0,0,0,0,0
2015-04-11,2015,4,11,21,3.5,12.3,5.7,0,0,0,0,0
2015-04-12,2015,4,12,12,3,7.5,10.5,0,0,0,0,0
2015-04-13,2015,4,13,14,-1,6.5,11.5,0,0,0,0,0
2015-04-14,2015,4,14,21,0,10.5,7.5,0,0,0,0,0
2015-04-15,2015,4,15,15,5,10,8,0,0,0,0,0
2015-04-16,2015,4,16,18.5,-1,8.8,9.2,0,0,0,0,0
2015-04-17,2015,4,17,16,4,10,8,0,0,0,0,0
2015-04-18,2015,4,18,18,5.5,11.8,6.2,0,0,0,0,0
2015-04-19,2015,4,19,11.5,2.5,7,11,0,0,0,0,0
2015-04-20,2015,4,20,13,-5,4,14,0,0,0,0,0
2015-04-21,2015,4,21,11,-2.5,4.3,13.7,0,0,0,0,0
2015-04-22,2015,4,22,15.5,-6.5,4.5,13.5,0,0,0,0,0
2015-04-23,2015,4,23,8.5,-1,3.8,14.2,0,1.4,0,1.4,0
2015-04-24,2015,4,24,13.5,-1,6.3,11.7,0,4.4,0,4.4,0
2015-04-25,2015,4,25,8.5,4.5,6.5,11.5,0,9.2,0,9.2,0
2015-04-26,2015,4,26,7,0,3.5,14.5,0,0,0,0,0
2015-04-27,2015,4,27,17,0,8.5,9.5,0,0,0,0,0
2015-04-28,2015,4,28,22.5,5,13.8,4.2,0,0,0,0,0
2015-04-29,2015,4,29,NA,2,NA,NA,NA,NA,NA,NA,0
2015-04-30,2015,4,30,26.5,NA,NA,NA,NA,0,0,0,NA
2015-05-01,2015,5,1,22,5,13.5,4.5,0,0,0,0,0
2015-05-02,2015,5,2,16.5,5.5,11,7,0,0,0,0,0
2015-05-03,2015,5,3,15,1,8,10,0,0,0,0,0
2015-05-04,2015,5,4,22,2,12,6,0,5.2,0,5.2,0
2015-05-05,2015,5,5,27,7,17,1,0,0,0,0,0
2015-05-06,2015,5,6,14,10,12,6,0,0,0,0,0
2015-05-07,2015,5,7,9,1,5,13,0,2,0,2,0
2015-05-08,2015,5,8,7.5,-3.5,2,16,0,0,0,0,0
2015-05-09,2015,5,9,15,-3.5,5.8,12.2,0,0,0,0,0
2015-05-10,2015,5,10,18,-1,8.5,9.5,0,0,0,0,0
2015-05-11,2015,5,11,15.5,3,9.3,8.7,0,0,0,0,0
2015-05-12,2015,5,12,14.5,1,7.8,10.2,0,0,0,0,0
2015-05-13,2015,5,13,8,3,5.5,12.5,0,15,0,15,0
2015-05-14,2015,5,14,14,4.5,9.3,8.7,0,0,0,0,0
2015-05-15,2015,5,15,19.5,2.5,11,7,0,0,0,0,0
2015-05-16,2015,5,16,18,4.5,11.3,6.7,0,0.9,0,0.9,0
2015-05-17,2015,5,17,10.5,0.5,5.5,12.5,0,0,0,0,0
2015-05-18,2015,5,18,NA,-2,NA,NA,NA,NA,NA,NA,0
2015-05-19,2015,5,19,18.5,NA,NA,NA,NA,0,0,0,NA
2015-05-20,2015,5,20,22.5,2,12.3,5.7,0,0,0,0,0
2015-05-21,2015,5,21,24.5,5.5,15,3,0,0,0,0,0
2015-05-22,2015,5,22,26,6,16,2,0,0,0,0,0
2015-05-23,2015,5,23,26.5,12,19.3,0,1.3,0,0,0,0
2015-05-24,2015,5,24,28,10.5,19.3,0,1.3,0,0,0,0
2015-05-25,2015,5,25,28,12,20,0,2,0,0,0,0
2015-05-26,2015,5,26,28.5,12.5,20.5,0,2.5,0,0,0,0
2015-05-27,2015,5,27,23,11,17,1,0,0,0,0,0
2015-05-28,2015,5,28,22,10.5,16.3,1.7,0,0,0,0,0
2015-05-29,2015,5,29,13,1,7,11,0,0,0,0,0
2015-05-30,2015,5,30,16,3,9.5,8.5,0,0,0,0,0
2015-05-31,2015,5,31,23,6,14.5,3.5,0,0,0,0,0
2015-06-01,2015,6,1,25,11,18,0,0,0,0,0,0
2015-06-02,2015,6,2,18,9.5,13.8,4.2,0,0,0,0,0
2015-06-03,2015,6,3,19,9,14,4,0,0,0,0,0
2015-06-04,2015,6,4,23,6,14.5,3.5,0,0,0,0,0
2015-06-05,2015,6,5,25,9.5,17.3,0.7,0,7.6,0,7.6,0
2015-06-06,2015,6,6,27,9,18,0,0,1,0,1,0
2015-06-07,2015,6,7,28,12,20,0,2,0,0,0,0
2015-06-08,2015,6,8,32.5,14.5,23.5,0,5.5,0,0,0,0
2015-06-09,2015,6,9,24.5,15.5,20,0,2,0,0,0,0
2015-06-10,2015,6,10,26.5,12,19.3,0,1.3,0,0,0,0
2015-06-11,2015,6,11,27.5,12,19.8,0,1.8,0,0,0,0
2015-06-12,2015,6,12,25.5,17.5,21.5,0,3.5,2.2,0,2.2,0
2015-06-13,2015,6,13,20.5,9,14.8,3.2,0,0,0,0,0
2015-06-14,2015,6,14,18,8,13,5,0,0,0,0,0
2015-06-15,2015,6,15,19.5,8,13.8,4.2,0,0,0,0,0
2015-06-16,2015,6,16,24,5.5,14.8,3.2,0,0,0,0,0
2015-06-17,2015,6,17,18.5,12.5,15.5,2.5,0,0.5,0,0.5,0
2015-06-18,2015,6,18,20.5,7,13.8,4.2,0,0,0,0,0
2015-06-19,2015,6,19,25,10,17.5,0.5,0,0,0,0,0
2015-06-20,2015,6,20,24,13,18.5,0,0.5,0,0,0,0
2015-06-21,2015,6,21,21,9.5,15.3,2.7,0,6,0,6,0
2015-06-22,2015,6,22,24.5,9,16.8,1.2,0,0,0,0,0
2015-06-23,2015,6,23,26,9,17.5,0.5,0,0,0,0,0
2015-06-24,2015,6,24,26,9,17.5,0.5,0,0,0,0,0
2015-06-25,2015,6,25,28,12,20,0,2,0,0,0,0
2015-06-26,2015,6,26,33,15.5,24.3,0,6.3,0,0,0,0
2015-06-27,2015,6,27,30,14,22,0,4,0,0,0,0
2015-06-28,2015,6,28,32.5,17,24.8,0,6.8,0,0,0,0
2015-06-29,2015,6,29,27.5,17,22.3,0,4.3,0,0,0,0
2015-06-30,2015,6,30,20.5,16,18.3,0,0.3,1.6,0,1.6,0
2015-07-01,2015,7,1,26,12,19,0,1,0,0,0,0
2015-07-02,2015,7,2,26.5,13,19.8,0,1.8,0,0,0,0
2015-07-03,2015,7,3,30,13,21.5,0,3.5,2.3,0,2.3,0
2015-07-04,2015,7,4,25,18,21.5,0,3.5,2.6,0,2.6,0
2015-07-05,2015,7,5,21.5,14.5,18,0,0,0,0,0,0
2015-07-06,2015,7,6,22,10,16,2,0,0,0,0,0
2015-07-07,2015,7,7,26,9,17.5,0.5,0,0,0,0,0
2015-07-08,2015,7,8,27,7,17,1,0,0,0,0,0
2015-07-09,2015,7,9,33,13,23,0,5,0,0,0,0
2015-07-10,2015,7,10,34.5,14,24.3,0,6.3,0,0,0,0
2015-07-11,2015,7,11,27,17.5,22.3,0,4.3,6.2,0,6.2,0
2015-07-12,2015,7,12,25,16.5,20.8,0,2.8,3,0,3,0
2015-07-13,2015,7,13,25.5,18,21.8,0,3.8,1,0,1,0
2015-07-14,2015,7,14,28,15,21.5,0,3.5,0.6,0,0.6,0
2015-07-15,2015,7,15,29,14,21.5,0,3.5,0,0,0,0
2015-07-16,2015,7,16,30,14,22,0,4,5,0,5,0
2015-07-17,2015,7,17,23.5,10,16.8,1.2,0,14.4,0,14.4,0
2015-07-18,2015,7,18,25,11,18,0,0,0.6,0,0.6,0
2015-07-19,2015,7,19,24,14,19,0,1,0,0,0,0
2015-07-20,2015,7,20,26.5,11,18.8,0,0.8,0,0,0,0
2015-07-21,2015,7,21,30,15,22.5,0,4.5,0,0,0,0
2015-07-22,2015,7,22,32,17,24.5,0,6.5,0,0,0,0
2015-07-23,2015,7,23,20.5,13.5,17,1,0,0,0,0,0
2015-07-24,2015,7,24,28,11.5,19.8,0,1.8,0,0,0,0
2015-07-25,2015,7,25,32,13.5,22.8,0,4.8,0,0,0,0
2015-07-26,2015,7,26,28,15,21.5,0,3.5,10.2,0,10.2,0
2015-07-27,2015,7,27,19,14.5,16.8,1.2,0,61,0,61,0
2015-07-28,2015,7,28,17.5,13,15.3,2.7,0,0,0,0,0
2015-07-29,2015,7,29,25,11,18,0,0,2,0,2,0
2015-07-30,2015,7,30,24.5,12,18.3,0,0.3,0,0,0,0
2015-07-31,2015,7,31,25.5,11.5,18.5,0,0.5,0,0,0,0
2015-08-01,2015,8,1,27.5,12.5,20,0,2,0,0,0,0
2015-08-02,2015,8,2,23.5,11.5,17.5,0.5,0,0,0,0,0
2015-08-03,2015,8,3,25.5,13.5,19.5,0,1.5,0,0,0,0
2015-08-04,2015,8,4,27.5,12,19.8,0,1.8,13,0,13,0
2015-08-05,2015,8,5,27.5,15.5,21.5,0,3.5,11.1,0,11.1,0
2015-08-06,2015,8,6,18.5,15.5,17,1,0,8.6,0,8.6,0
2015-08-07,2015,8,7,18.5,10.5,14.5,3.5,0,0,0,0,0
2015-08-08,2015,8,8,23.5,11,17.3,0.7,0,1,0,1,0
2015-08-09,2015,8,9,27.5,10.5,19,0,1,0,0,0,0
2015-08-10,2015,8,10,30.5,13,21.8,0,3.8,0,0,0,0
2015-08-11,2015,8,11,30.5,17,23.8,0,5.8,0,0,0,0
2015-08-12,2015,8,12,33,16,24.5,0,6.5,0,0,0,0
2015-08-13,2015,8,13,32,16.5,24.3,0,6.3,0,0,0,0
2015-08-14,2015,8,14,30,17,23.5,0,5.5,2.8,0,2.8,0
2015-08-15,2015,8,15,25,18,21.5,0,3.5,1.2,0,1.2,0
2015-08-16,2015,8,16,18.5,10.5,14.5,3.5,0,1.8,0,1.8,0
2015-08-17,2015,8,17,21.5,9,15.3,2.7,0,0,0,0,0
2015-08-18,2015,8,18,21,9.5,15.3,2.7,0,0.4,0,0.4,0
2015-08-19,2015,8,19,23,8,15.5,2.5,0,0,0,0,0
2015-08-20,2015,8,20,24,9.5,16.8,1.2,0,0,0,0,0
2015-08-21,2015,8,21,19,13.5,16.3,1.7,0,25.2,0,25.2,0
2015-08-22,2015,8,22,15,10,12.5,5.5,0,7,0,7,0
2015-08-23,2015,8,23,18.5,5,11.8,6.2,0,0.3,0,0.3,0
2015-08-24,2015,8,24,23,4,13.5,4.5,0,0,0,0,0
2015-08-25,2015,8,25,27.5,11,19.3,0,1.3,0,0,0,0
2015-08-26,2015,8,26,25.5,10,17.8,0.2,0,0,0,0,0
2015-08-27,2015,8,27,28,10,19,0,1,0.4,0,0.4,0
2015-08-28,2015,8,28,27,12.5,19.8,0,1.8,0,0,0,0
2015-08-29,2015,8,29,30.5,16,23.3,0,5.3,0,0,0,0
2015-08-30,2015,8,30,24.5,16,20.3,0,2.3,2,0,2,0
2015-08-31,2015,8,31,24,11.5,17.8,0.2,0,0,0,0,0
2015-09-01,2015,9,1,27,10,18.5,0,0.5,0,0,0,0
2015-09-02,2015,9,2,31.5,8.5,20,0,2,0,0,0,0
2015-09-03,2015,9,3,25,12,18.5,0,0.5,0,0,0,0
2015-09-04,2015,9,4,23,10,16.5,1.5,0,17.8,0,17.8,0
2015-09-05,2015,9,5,13,9.5,11.3,6.7,0,13.2,0,13.2,0
2015-09-06,2015,9,6,14,9.5,11.8,6.2,0,0,0,0,0
2015-09-07,2015,9,7,12,7,9.5,8.5,0,0,0,0,0
2015-09-08,2015,9,8,19,6,12.5,5.5,0,0,0,0,0
2015-09-09,2015,9,9,15.5,7,11.3,6.7,0,0,0,0,0
2015-09-10,2015,9,10,18.5,4.5,11.5,6.5,0,0,0,0,0
2015-09-11,2015,9,11,23,4,13.5,4.5,0,0,0,0,0
2015-09-12,2015,9,12,28,10.5,19.3,0,1.3,0,0,0,0
2015-09-13,2015,9,13,20,11,15.5,2.5,0,1,0,1,0
2015-09-14,2015,9,14,14,8,11,7,0,0,0,0,0
2015-09-15,2015,9,15,12,10,11,7,0,3.2,0,3.2,0
2015-09-16,2015,9,16,12,6.5,9.3,8.7,0,12.8,0,12.8,0
2015-09-17,2015,9,17,15.5,8,11.8,6.2,0,0,0,0,0
2015-09-18,2015,9,18,20.5,3.5,12,6,0,0,0,0,0
2015-09-19,2015,9,19,21.5,5.5,13.5,4.5,0,0,0,0,0
2015-09-20,2015,9,20,25,5.5,15.3,2.7,0,0,0,0,0
2015-09-21,2015,9,21,15.5,8.5,12,6,0,0,0,0,0
2015-09-22,2015,9,22,16,-1,7.5,10.5,0,0,0,0,0
2015-09-23,2015,9,23,19.5,6,12.8,5.2,0,0,0,0,0
2015-09-24,2015,9,24,24,9,16.5,1.5,0,0,0,0,0
2015-09-25,2015,9,25,29.5,11.5,20.5,0,2.5,0,0,0,0
2015-09-26,2015,9,26,21.5,11.5,16.5,1.5,0,0,0,0,0
2015-09-27,2015,9,27,18.5,3.5,11,7,0,0,0,0,0
2015-09-28,2015,9,28,11.5,2,6.8,11.2,0,0,0,0,0
2015-09-29,2015,9,29,22,0,11,7,0,0,0,0,0
2015-09-30,2015,9,30,22,6,14,4,0,0,0,0,0
2015-10-01,2015,10,1,12,7,9.5,8.5,0,0,0,0,0
2015-10-02,2015,10,2,16.5,5.5,11,7,0,2.5,0,2.5,0
2015-10-03,2015,10,3,10,6.5,8.3,9.7,0,16.6,0,16.6,0
2015-10-04,2015,10,4,10,6.5,8.3,9.7,0,3.6,0,3.6,0
2015-10-05,2015,10,5,7.5,3,5.3,12.7,0,0,0,0,0
2015-10-06,2015,10,6,12,-1,5.5,12.5,0,0,0,0,0
2015-10-07,2015,10,7,15,2,8.5,9.5,0,0,0,0,0
2015-10-08,2015,10,8,16,3,9.5,8.5,0,0,0,0,0
2015-10-09,2015,10,9,24.5,6.5,15.5,2.5,0,0,0,0,0
2015-10-10,2015,10,10,27,10,18.5,0,0.5,0,0,0,0
2015-10-11,2015,10,11,17.5,12,14.8,3.2,0,3,0,3,0
2015-10-12,2015,10,12,13.5,1.5,7.5,10.5,0,0.4,0,0.4,0
2015-10-13,2015,10,13,17,3,10,8,0,0,0,0,0
2015-10-14,2015,10,14,15,1,8,10,0,0,0,0,0
2015-10-15,2015,10,15,12,-0.5,5.8,12.2,0,0,0,0,0
2015-10-16,2015,10,16,13,0,6.5,11.5,0,0,0,0,0
2015-10-17,2015,10,17,16,-3,6.5,11.5,0,0,0,0,0
2015-10-18,2015,10,18,20,1,10.5,7.5,0,0,0,0,0
2015-10-19,2015,10,19,16.5,1,8.8,9.2,0,1,0,1,0
2015-10-20,2015,10,20,10,0.5,5.3,12.7,0,1.4,0,1.4,0
2015-10-21,2015,10,21,17,0,8.5,9.5,0,0,0,0,0
2015-10-22,2015,10,22,18,1.5,9.8,8.2,0,0,0,0,0
2015-10-23,2015,10,23,15,1,8,10,0,0,0,0,0
2015-10-24,2015,10,24,11.5,0,5.8,12.2,0,0,0,0,0
2015-10-25,2015,10,25,11.5,-2,4.8,13.2,0,0,0,0,0
2015-10-26,2015,10,26,10.5,-4,3.3,14.7,0,0,0,0,0
2015-10-27,2015,10,27,5,-1.5,1.8,16.2,0,0,0,0,0
2015-10-28,2015,10,28,2,-1,0.5,17.5,0,0,0,0,0
2015-10-29,2015,10,29,6,-1,2.5,15.5,0,0,0,0,0
2015-10-30,2015,10,30,14,-2.5,5.8,12.2,0,NA,0,0,0
2015-10-31,2015,10,31,10.5,2,6.3,11.7,0,NA,0,0,0
2015-11-01,2015,11,1,6,2.5,4.3,13.7,0,0,0,0,0
2015-11-02,2015,11,2,4.5,2,3.3,14.7,0,0,0,0,0
2015-11-03,2015,11,3,4,1,2.5,15.5,0,0,0,0,0
2015-11-04,2015,11,4,3,0,1.5,16.5,0,0,0,0,0
2015-11-05,2015,11,5,0,-1,-0.5,18.5,0,0,0,0,0
2015-11-06,2015,11,6,2,-2,0,18,0,0,0,0,0
2015-11-07,2015,11,7,10.5,-6,2.3,15.7,0,0,0,0,0
2015-11-08,2015,11,8,14,-0.5,6.8,11.2,0,0,0,0,0
2015-11-09,2015,11,9,1.5,-1,0.3,17.7,0,0,0,0,0
2015-11-10,2015,11,10,-1,-2,-1.5,19.5,0,0,0,0,0
2015-11-11,2015,11,11,6.5,-2,2.3,15.7,0,0,0,0,0
2015-11-12,2015,11,12,4,-4.5,-0.3,18.3,0,0,0,0,0
2015-11-13,2015,11,13,12,-6,3,15,0,0,0,0,0
2015-11-14,2015,11,14,8.5,0,4.3,13.7,0,0,0,0,0
2015-11-15,2015,11,15,12,-2,5,13,0,0,0,0,0
2015-11-16,2015,11,16,2.5,-2,0.3,17.7,0,0,0,0,0
2015-11-17,2015,11,17,10,-9.5,0.3,17.7,0,0,0,0,0
2015-11-18,2015,11,18,-0.5,0,-0.3,18.3,0,0,0,0,0
2015-11-19,2015,11,19,-5,-11,-8,26,0,0,0,0,0
2015-11-20,2015,11,20,-5,-13,-9,27,0,0,0,0,0
2015-11-21,2015,11,21,1.5,-14,-6.3,24.3,0,0,0,0,0
2015-11-22,2015,11,22,1,-6,-2.5,20.5,0,0,0,0,0
2015-11-23,2015,11,23,1,-4.5,-1.8,19.8,0,0,0,0,0
2015-11-24,2015,11,24,0,-8,-4,22,0,0,0,0,0
2015-11-25,2015,11,25,-10,-10,-10,28,0,0,0,0,0
2015-11-26,2015,11,26,-3.5,-18,-10.8,28.8,0,0,0,0,0
2015-11-27,2015,11,27,3,-17.5,-7.3,25.3,0,0,0,0,0
2015-11-28,2015,11,28,3,-12,-4.5,22.5,0,0,0,0,0
2015-11-29,2015,11,29,4.5,-12,-3.8,21.8,0,0,0,0,0
2015-11-30,2015,11,30,4,-12,-4,22,0,0,0,0,0
2015-12-01,2015,12,1,5,-10.5,-2.8,20.8,0,0,0,0,0
2015-12-02,2015,12,2,7,-9,-1,19,0,0,0,0,0
2015-12-03,2015,12,3,NA,-8,NA,NA,NA,NA,NA,NA,0
2015-12-04,2015,12,4,10,NA,NA,NA,NA,0,0,0,NA
2015-12-05,2015,12,5,8,-6,1,17,0,0,0,0,0
2015-12-06,2015,12,6,9,-6,1.5,16.5,0,0,0,0,0
2015-12-07,2015,12,7,10.5,-2,4.3,13.7,0,0,0,0,0
2015-12-08,2015,12,8,9,-3.5,2.8,15.2,0,0,0,0,0
2015-12-09,2015,12,9,6,-3,1.5,16.5,0,0,0,0,0
2015-12-10,2015,12,10,-6,-4,-5,23,0,0,0,0,0
2015-12-11,2015,12,11,-3,-7,-5,23,0,0,0,0,0
2015-12-12,2015,12,12,-2,-8,-5,23,0,0,0,0,0
2015-12-13,2015,12,13,0,-7,-3.5,21.5,0,0,0,0,0
2015-12-14,2015,12,14,-3,-11,-7,25,0,0,0,0,0
2015-12-15,2015,12,15,-4,-9,-6.5,24.5,0,0,0,0,0
2015-12-16,2015,12,16,-6,-6,-6,24,0,0,0,0,0
2015-12-17,2015,12,17,-10,-16,-13,31,0,0,0,0,0
2015-12-18,2015,12,18,-11,-14,-12.5,30.5,0,0,0,0,0
2015-12-19,2015,12,19,-7,-16.5,-11.8,29.8,0,0,0,0,0
2015-12-20,2015,12,20,-6,-14.5,-10.3,28.3,0,0,0,0,0
2015-12-21,2015,12,21,-8,-12,-10,28,0,0,0,0,0
2015-12-22,2015,12,22,-9.5,-14,-11.8,29.8,0,0,0,0,0
2015-12-23,2015,12,23,-10,-14,-12,30,0,0,0,0,0
2015-12-24,2015,12,24,-9,-13.5,-11.3,29.3,0,0,0,0,0
2015-12-25,2015,12,25,-17,-26.5,-21.8,39.8,0,0,0,0,0
2015-12-26,2015,12,26,-14,-28,-21,39,0,0,0,0,0
2015-12-27,2015,12,27,-9.5,-25,-17.3,35.3,0,0,0,0,0
2015-12-28,2015,12,28,-9.5,-16.5,-13,31,0,0,0,0,0
2015-12-29,2015,12,29,-5,-14.5,-9.8,27.8,0,0,0,0,0
2015-12-30,2015,12,30,-9,-12,-10.5,28.5,0,0,0,0,0
2015-12-31,2015,12,31,NA,-15,NA,NA,NA,NA,NA,NA,0
2016-01-01,2016,1,1,-3.5,NA,NA,NA,NA,0,0,0,NA
2016-01-02,2016,1,2,-5.5,-9,-7.3,25.3,0,0,0,0,0
2016-01-03,2016,1,3,-3,-15,-9,27,0,0,0,0,0
2016-01-04,2016,1,4,0,-15,-7.5,25.5,0,0,0,0,0
